,FECHA,PRODUCTO,EMPAQUE,CALIBRE,CANTIDAD,PRECIO CFR,TIPO VENTA,PAIS,EMPRESA,SEMANA,MONTO CFR,MES,AÑO,MERCADO,Mercados 2,Mercados Carne,Mercados Entero,PRODUCTO EQUIVALENTE,PRODUCTO_EMPAQUE,ALFA,BETA,PRECIO EQUIV.,P*Q,ANTIGIO
911,2020-08-11,CARNE,GRANEL,C200-300,21910.51292892029,1.6245430621763453,PROGRAMA,Belgium,Data Mussel,33,,8,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6245430621763453,35594.57176740257,1.6245430621763453
912,2020-08-12,CARNE,RETAIL COMPENSADO,C200-300,2594.96683558169,2.707571770293909,PROGRAMA,Usa,Data Mussel,33,,8,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,2.436814593264518,6323.453053982908,3.008413078104343
913,2020-08-12,ENTERO,SIN SALSA,E23-29,12131.469956344401,1.0885543647916327,PROGRAMA,Usa,Data Mussel,33,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.0885543647916327,13205.764572317255,1.0885543647916327
914,2020-08-12,CARNE,GRANEL,C200-300,21910.51292892029,1.6300687188504146,PROGRAMA,France,Data Mussel,33,,8,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6300687188504146,35715.64173940054,1.6300687188504146
915,2020-08-12,CARNE,GRANEL,C300-500,22863.143925829867,1.5416582120653073,PROGRAMA,Russia,Data Mussel,33,,8,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5416582120653073,35247.15358688666,1.5416582120653073
916,2020-08-12,CARNE,RETAIL COMPENSADO,C200-300,19085.009392086482,1.8510949858131824,PROGRAMA,France,Data Mussel,33,,8,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6659854872318642,31795.348670899904,2.0567722064590916
917,2020-08-12,CARNE,RETAIL COMPENSADO,C200-300,19079.293606105024,1.8510949858131824,PROGRAMA,France,Data Mussel,33,,8,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.6659854872318642,31785.82625440667,2.0567722064590916
918,2020-08-12,CARNE,GRANEL,C300-500,21910.51292892029,1.5416582120653073,PROGRAMA,Russia,Data Mussel,33,,8,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5416582120653073,33778.52218743305,1.5416582120653073
919,2020-08-12,CARNE,RETAIL NO COMPENSADO,C100-200,20957.88193201071,1.862146299161321,PROGRAMA,Thailand,Data Mussel,33,,8,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL NO COMPENSADO,0.0,0.0,1.862146299161321,39026.64227795366,1.862146299161321
920,2020-08-13,ENTERO,SIN SALSA,E23-29,3745.402132689572,0.950412976048563,PROGRAMA,Usa,Data Mussel,33,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,0.950412976048563,3559.6787874281313,0.950412976048563
921,2020-08-13,ENTERO,SIN SALSA CON ESTUCHE,E50-70,432.4944725969483,1.72953053898366,PROGRAMA,Ecuador,Data Mussel,33,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA CON ESTUCHE,0.3,0.0,1.42953053898366,618.2640565189693,1.42953053898366
922,2020-08-13,ENTERO,SIN SALSA,E23-32,13558.701715914329,1.536132555391238,PROGRAMA,Usa,Data Mussel,33,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.536132555391238,20827.963114655042,1.536132555391238
923,2020-08-13,CARNE,GRANEL,C200-300,4515.470925351398,1.6300687188504146,PROGRAMA,France,Data Mussel,33,,8,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.6300687188504146,7360.52790629385,1.6300687188504146
924,2020-08-13,CARNE,RETAIL COMPENSADO,C200-300,3028.326297123832,2.707571735529413,PROGRAMA,Usa,Data Mussel,33,,8,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,2.436814561976472,7379.469619247642,3.0084130394771256
925,2020-08-13,CARNE,RETAIL COMPENSADO,C100-200,3867.681847452886,2.0168646860352584,PROGRAMA,France,Data Mussel,33,,8,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL COMPENSADO,0.0,0.1,1.8151782174317326,7020.5318414526,2.2409607622613983
926,2020-08-13,CARNE,GRANEL,C200-300,6868.4694877180555,1.5748121521097225,PROGRAMA,France,Data Mussel,33,,8,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,1.5748121521097225,10816.549215653235,1.5748121521097225
